;avg_spending;favorite_purchase_cluster;likes_sales;favorite_browse_cluster
ddb146f5b16dbc67ef1c45c2ea65ed4bb2cacbc1;320;9;1;9
ddb259257d79421b0f18d477a3481181a15e78f1;252;0;0;0
ddbaf9c0ae9c10a66694b7461960692bf0e76667;1490;2;1;2
ddc4ba698caaac83121cb60a12ea50cfeb36a431;760;0;0;1
ddc72a7fbe2e339d002464d70af88cba2ffd77ec;560;2;1;1
ddc7b73341f391fe4150f750ff832d38ffb99ded;350;2;0;1
ddcfe6cebc17f13ab7b58cc1420344112a1a85c0;300;7;0;3
ddeb5fbadc556053cfee8e0ec21e65f5c147bda6;599;1;1;9
ddfee7e7ceaaffd5bab256289b2813da9b6bf9e0;800;6;0;9
de029ac6edd6d706ea9066f587cfd6c00e8eb4f5;399;1;1;1
de0e96bc66492c3eaa18a8debafa37cf05874612;224;7;1;1
de2025119e4319d858933700efd3b54c36f48bf9;239;0;0;2
de2f4145320e2b73b7b44c381c5692758cb0eada;730;3;1;2
de374ac0ddca285ac334769ed0d56b4798a11c1a;470;2;1;3
de569ba7d859648468af32d9f40028a85e76819f;290;0;0;0
de8209b34ca2f1ca62f47f2733e4e743acbbb0f4;700;6;0;6
de8e36f3e70f99fc38cc2c2561dea283de54cc34;320;1;1;1
de9ab2ceaf4015bff33b73c233328cdeac6aa7c7;800;2;0;2
dea462fa77a7e500c2ad3f8b02187ea16a485c77;125;3;1;3
ded4065db7e0367065ae13bdeb0ce27e0cd42c99;310;2;1;2
ded6ac5962b105c54d771e5ae228c7cc426bfb5a;790;2;1;7
dee711b122729fb38409519a157d9d0bacd74e3f;2532;2;0;2
df0f5826f25c9287eb3d6bfcb678bb25f0eb2525;460;1;0;1
df18fbc5da6c68e4602ce868ebf7251d2fc1ed45;167;2;1;2
df4093237adbba1d1b720263722e6fd792fab031;920;9;1;1
df7306d3e4ca3f8a56073b852dc8788c4d6bc4bf;580;1;1;6
df75c7ba8c4b9c711083750cddd1e0d1ba4c4adf;160;6;1;6
df86d58cd5d51405cb6856f6d902f20b1c6085fd;150;2;1;9
dfd41048e600bced1b1bc2de3fadfa86895b3e80;800;2;0;9
dfda28265771f156fa3065be96483309f3bc7c5f;520;9;1;1
dfffc84d03aa8be16ff39227bf8e8c15d40f1978;600;2;0;2
e01a60d84d5febfdc17b0691ffc757afa1ef87e2;320;9;1;9
e02eae35a0f6e2a051cc74373f4c1df42c9675a3;849;7;0;7
e068f336e3659f500438f5dfbaee52221c0525d4;550;2;0;3
e06b715cff1c52d90452cbb45c94d6ba178315da;250;2;0;7
e0bb8819d480743b3c0c1a643d83d2bb4f5cb4fe;520;9;1;9
e0c85b35bee6ddc772c21e5bb0c52b3665561af1;300;2;0;7
e0d059fd2b51a21ed5a2f2033028da2769cb0a05;390;7;1;7
e0d5eea303d014d47e77d806390d246b5d52caa2;400;3;1;2
e0e569cee926c388464c45b4d1423afc5b19c756;350;9;1;0
e0eb966d047ac290856aebb14051760fa78c0ce1;639;6;0;6
e0feb5ce67ce6616b5d9236cab23dce4fea4b390;509;6;1;1
e1024ef975071f775b849fa0fb41db6e6fe20a44;655;0;0;0
e1235ea064ca2c8275634f06da19555f8483483d;883;9;1;0
e1295838e4e5a48f9b73a82c0b0a3bba365354f8;100;9;1;9
e138d3abdb47eefbd3d61a61c37fcc70fb1e867b;80;0;0;9
e13ea8955f84acbcd8d5994e7dceb079cb62cb39;150;6;0;6
e14bc39843774f34188276dfa86969896722623c;1458;1;1;1
e1758977f40516ce79d4690b263d5e3244f9311d;85;9;1;9
e176eaab3120b9d86bd60dcf16735406c5d6d585;580;3;1;7
e17ca61830f9c9e1472e37536789d87c167d0b22;1176;1;0;1
e184502b17d15bc9f370bada1178841110287600;405;0;0;0
e1ad1a08b2d23f77d887a2615709e7a4b66b2a52;517;0;0;9
e1d11f71c3c92ee2ba385b61f2e2874b98928a65;165;1;1;1
e1d8cd8b1b38faec72795a8e7c9f48b777ac1631;3897;2;1;2
e1da86201eb1d2a0bb4706a6d8fb8cea4bdfd274;330;0;1;2
e20484e5693719dcfef998c1302554cec54d9855;700;1;0;1
e21ec58fd496c489b5342bbc075c5a41f7618e3d;700;1;0;1
e25099d66e1c5122992f0c1e88c62d780fa82d1f;230;2;1;3
e28c0d9249294e0a422810b8433d85de16a83e3d;455;2;1;2
e293048ad09f94c31a437d8c9e66775c5b9085c3;560;1;1;7
e298c6f09a8f1aa5cc6bdcf4564177093c0e620e;344;1;1;1
e2d0fee4b22ad1ac5e33308a459aa022aea6bdb0;1009;0;1;1
e2f95ffa6965c926dbc52d9d305513b2089f7436;5524;0;0;3
e31f59f1d86325e6fb643ef49aba0a74f7902295;800;9;1;2
e3338fa618b573f0694bfb72dd0cc7cd9aa0ac9c;883;1;1;1
e3340b3482cb5b021b441a47d2415d9f20116d47;424;3;0;3
e368306923530a005f9bdc14439d66f50ea1f4a3;320;1;1;1
e3693c68ea095f6d9c56e3ac3b9f515868f76594;130;9;1;9
e36a409519f56a12e1311d7526464e7d23ea67d0;310;6;0;6
e37d4927d64c88f9911317818f67464273663472;160;9;1;2
e38e2c4b176b647537b0f8a38e52c15fe4bcfac8;549;6;1;7
e3b1c0f49032f30d7fe6b1f09e36b1d3f62e0b8a;829;9;1;9
e3c0eb8f3b789a7a54abca0650004948f11e593f;310;2;1;2
e3c9236af8b7a1ebc23593c1d65f57b9c07fe754;300;2;1;3
e3d39b658a8318f016ae595f8261718605b26aaa;504;2;1;2
e3e31d7828227ae537642143c8303e42baa74815;782;2;1;1
e3e738925119788ea1a4e522e934aecc58390cf5;499;2;1;2
e3f71bdcefe2a5011d49a34c5fcf10b75c2d6973;780;9;1;9
e43f7c75029b4392fafbf9c660673b5965317070;623;9;1;9
e44038be25e944075ba0a975f67a23b2a00eb1bc;325;0;1;0
e4638b53689bff4b09231b965a65e1da3e9eb516;1240;2;1;1
e48bbbc75a107caccb23895b132a29404acec899;396;0;1;9
e48ffe9791ecea526dde3ca93f82a810192a31cc;305;1;1;1
e4a08e34cd6e8f361e65b4a8e0dda25a09bea080;1534;9;1;1
e4a0dce85a472a42dc11dc31718dbd7f911e175f;858;2;0;2
e4c6ba3923bb54e233abc5f90231975122fc6403;535;9;1;9
e4d0d55fc40e7f73055a89d2dac69326e81d448e;548;1;0;6
e4e6a349113cb0a75972d114a3e03db318538941;339;2;1;2
e52fe25797d892b28b0a16c4fe40a21d7b494eea;860;2;1;9
e53f7f69f060f5927793f4ec4e6b63fd9d94d89b;226;2;0;6
e579a674fd5491f86e7466fd3fae1cf05f41974c;680;1;1;1
e58dda14398c94b7b20dffe65a668bd4bf06dbc6;612;1;0;1
e5958f31ac75bca90ec4d9792474da7acb06835f;434;0;1;0
e596057100d9c28f47708e378742d4a8233e917c;255;3;1;2
e5986341fc3787b9a5d5da2c981ff77964595e37;423;9;0;2
e5e761454d6d5bb0608d4972efa89469bd742264;469;6;0;7
e5edeb9e78f1e7b623d1728f5b1378b0d649edb2;469;0;0;2
e5f6d83d18544530c65ec2f7d1b8511d9ac17d72;425;3;1;3
e5ffd41ae99997d700687b315042ca86f5c0d8cf;220;2;1;2
e629f6aec2698473d7b54fc9599dfdc569cc3b73;598;7;1;7
e63a5e3c9b06065cca1f5d7ed943053c40bc116a;785;1;1;9
e63c22ea1d4ee782c61cdd25204e9835b83ae889;1931;3;1;3
e659dee77b4138bb36bc324f20e486b07370b215;239;3;1;1
e68edf888d849c6c453113bd7caa549235133b5b;500;1;0;6
e6a2f6a6a719741f27941949789f906546cab1e4;799;7;0;1
e6a39bc59f48a56df9f71809ab22547d570503c2;670;7;1;9
e6b1c48a65d5f1bbe05bad4687d89d8478ede807;558;1;0;1
e6b1f751d66b17bc8a93faefb67c9c24ceeff39d;1073;0;0;9
e6b6fe97738b6d2cb4361d2ffda0d38ed556a91d;300;2;0;7
e6c76d475bc49d21c59d21e36c4a2e18dc21e1ad;649;2;1;0
e6d4474d6c5e860157ef82e713ebf0118ff19a1e;350;2;1;2
e6d6c24968c374d055bc90ea22cbb0ff98912da7;1194;1;1;1
e6dc6b0358f46518566a7357daf383344d4d9024;651;1;0;1
e6e6f61e6662039ddfae62d4716bacfb39a04848;665;7;1;7
e6eebb058c36a57e78641873f85a6f472e74321f;470;7;0;2
e6efbb336e8b61365deb820d5918af5662a0e4a2;150;2;0;2
e70498cb88c5d3017c816fe0cfa5023d89f0574f;330;0;1;3
e724c9b9ec0edc31fb9c6e610ae67eff612f06d7;700;2;1;9
e72d7fda274e1d0794e8f69187392fafb5759ad7;400;1;1;1
e733743b7aff797ff31cc6d015e4df9abb563b8f;1288;0;1;0
e73a82d9b8784d3968cef9ec50c90744a9a71e98;800;9;1;9
e7433e955a7d82674e022bf41b78bed565e72751;1130;1;1;7
e78a2ab2af7ea1fa9a8da0300e762c271769c790;250;2;1;2
e78f20108c69990d2f9aab599a590003f0287650;589;0;0;6
e79548c281001949ef8c28c21b5a18ca0a1bde96;593;3;1;1
e79c1286d46a3e2ebdebd4f2d5420417bf42b8cc;747;9;1;9
e79ca2d20ddc82c1ad9ea52170d3593cf77d39a0;374;3;0;9
e7a37d5e5432422ad248f7e8c81f99d789b85257;475;2;1;2
e7b0be3e0c3834c2a89b27bce04607b23a6d874e;240;2;1;2
e7cf5abae37097f0f233f1165dfa011e5a44b82e;220;1;0;1
e7ebefbc3e4e60dd6e1b2e2070f6cb51b74c5a63;295;0;1;0
e818a650be8d4928f1eec34bee2fa4038b6a91cd;810;0;0;7
e81a685d57932f2c55aa7a6d8243b1c038fa60a8;630;1;1;1
e84283f9dcf639c204337f3d60f35495f9d2dc41;783;2;0;6
e84c1520e5ede66d603aa9622a217d091dd384b2;1400;0;0;9
e85e08faa209e0cfe8c83fac22d27f2bd7b9b688;800;2;0;2
e890794ee2b131a933cee759c7b17c6ede43b235;340;9;1;9
e8a47e6d1386cb599feb58aba37cbfe681a01dc2;598;0;0;0
e8ba4570cdd584012397e6a2cc3b3fe6a8a34442;642;1;1;1
e8cf08f0e1e84fef9e152d53a0b1c125e2c9fba2;300;2;0;0
e8d206ea81e6269cccb1f040a6d48c47b495e25a;770;2;1;2
e8d9546f053126179ffdd8d405134461a73610d6;350;7;1;1
e8fba13b1b85ea73859119c67f845228b52ab49c;379;9;1;9
e91f5f20a7848eacdea3afbe9cb658b796a1914f;1024;1;1;1
e924aeae7d24b193b49455f81ea9809e32b94b59;350;1;1;2
e9288e8cd315333f27b0146fbdfd89e480abde89;650;2;1;9
e929716f3cef639b963a3f44d94dfa7a7c777ce0;310;2;1;9
e92c4cd8b60e7da281ca64ebe0efb3e068d10a82;489;1;1;1
e93b5b0fca6266dbce39eda8e80dd39b2cfb0612;400;2;1;9
e94bca0ca4880cf810e0de85d5e6de96eb8e309e;800;7;0;1
e9596ed1740eb4ff6deadfe9670ef813ad144735;900;6;1;7
e97e2de68b7bca1fc233288d434f4c98bcefd1c0;350;2;1;2
e99ca42f26c1bae86911acec9ebf17a67204b56e;270;9;1;9
e9a82b12fa337b137b5a81e3def7f96db3b386aa;450;3;1;6
e9af3a7ce57cfbae0b70aff47764d5a6c9096169;0;3;0;3
e9d13481f58dbcb795af4b971eb88aed966992cb;205;0;0;0
ea10cd5d2e0eac3c54b0daf7dd9c03ef004b770a;468;1;1;0
ea464c6febe11298cbd021f6e5238fe5cf4afd69;310;2;0;2
ea5a7229030c206cd10290a6e2369159209ea8f2;150;2;1;2
ea8c2a9c13b7e710809f3243377e88f39bc8aa38;1370;7;0;2
eaa0fcdec6c7a47d63793945d820b6014b7d06e1;600;2;0;7
eacb9f7df0919ce85ec64882546f4b91621f1d6b;339;9;1;9
eacc1c8d2b893baf8f84b5d2f9f68d760a272df5;693;2;0;2
ead8b4aeb2157371329c5b4a74dfd8c71e56f5fe;1059;9;1;9
eae45c8d560d47a10001f4eb4b42bada8d2cc60e;400;0;0;6
eaecfb29885d92d2afc4e62d1074ea79d41559c3;636;9;1;0
eafbbaf0b368626a093125460bc81910b104fdc2;300;2;0;2
eb04f092bf1bbb50861972c05fdefee06417f2bc;220;1;0;6
eb099ade413519dfc9bbf8732cb642460a6b5520;1884;0;0;9
eb1528709b8aef70e2b892eaa4cc140c30c6f129;90;9;1;0
eb176211f9443250482f968d5ed5e630a1fa6eee;0;0;0;0
eb2357e657e717d684d17d0cc0fafef1befd99ee;290;9;1;9
eb33031ec784f3fb76cf2ff1bab1f050ae3fd0c8;400;1;0;1
eb5bf85cc776fcd3108fa978d87662154e7f8e08;90;3;1;1
eb63207d48974c3973fa88ae31e739f59044373e;1320;1;0;1
eb66f532cdb99c38f387dd6c5dca224c4b1bb28f;575;0;1;9
eb69104a599c04c75a326cf0b0232f26ea20ef22;240;7;1;1
ebb1ed30b8c692e2ada56728e1a8b5bf8d7f3727;175;2;0;2
ebb612f6b63dd3880971d011f069e13581ef1bd8;599;0;0;2
ebdf7b88308aaa61d70be59e00bca141594ff78c;1700;7;0;7
ebede4e26c9de46c8c39dbd59a5f5565c9146a2a;150;0;0;9
ec094f1bcf0f379a54a34103209f723d60215289;300;2;1;2
ec0df3b6ea3f326cb328b0149aadabc3c8d7b60e;150;1;1;1
ec19ba5aa47e370cc907ffba9e578e795dcca53b;374;3;1;1
ec1d389f00927231f78e320494b02cf1645f9a58;1109;0;0;9
ec227afefca5ea7d7b92cbf68d230950d1dc508c;476;0;0;2
ec562e9fbdf7c97b29ef04dee697e3a29ad951e2;300;7;0;9
ec89832ea34208539883bd1562ff777f59c6b4e3;350;6;1;0
ecb0f732a05766331d871f686451337e6dc54873;1380;2;0;2
ecb74e8978976dccd83b4f5260702949c52b6ad0;320;1;1;1
ecc41f9e9bb2e5aee3193ee7dd5cd9775eaeafc5;310;2;1;2
ecd5e206b7f24aac87b3564c8752247f5e980a12;873;2;1;2
ece4715712033e8f622a6d72cbc411e7693099df;740;7;0;1
eceab5809159871914c528c00874f5a9c7529fc7;548;0;1;2
ed14a7237e33769ebf90e7a12013f6a2db6e8e39;693;1;0;1
ed59dde0736787c7f02b4d10e74ec04ea864a1c7;550;2;1;9
ed668ef7ed960350b1f4b092230a741fe70907b2;522;9;1;9
ed738e489434cdfdd2070b0ef015edd65497fb63;600;2;0;2
ed7d72773f3a61fa61ed847b9e87d682df2b94a8;100;0;0;2
ed8e8051d44c99a7dc238f60873a667f0c2ab232;445;9;1;9
ed90b7c3ead6a21a40763bbf8910dae41721643f;1204;1;1;1
eda6925eb5a252d625b209b9bb13efe5aa8730aa;169;1;0;1
edad0c1e0a68b4d8bd4401ae5abe057e16a705e7;100;0;0;0
edbd717de9f4a794bdfce873f2ddcef5800eec44;300;2;0;1
edc0456b9bde5cb479e506860bbb102ca05859f3;600;2;0;0
edc587164eb45a6cf8563226119d740cafa6bb9f;332;0;0;9
edf11dabb0b314d47866a9fb58001d01227d6014;353;0;0;0
ee0ef65b04af7620462f40bb9ed07345bdef0be7;550;2;1;2
ee1d01a9c61cc3fee06a998db399956e657cd4b7;379;2;0;7
ee24c59d0385ec4165b8c43aff7cbd14134dc590;606;1;1;7
ee265fd970c90500a9a59d12118e2161ed7ff4f4;240;2;1;9
ee299e6604b009aa936d903b55cdca5cae201b89;430;3;0;3
ee375fd8a1fb2fd3da92ba9c7c0b2081159aaf76;380;2;1;9
ee62c087c2552f57d41e0ccee9ddbedb06e54213;710;9;1;0
ee7545d1c701a44b85a62d21331aa33a332c0485;978;0;1;0
ee80ab015be0fde8480f24e242b7510b5829ef33;479;9;1;9
ee86539c54a327212376a810355611877ed75cd8;830;0;0;7
ee867d4236ce0ff4f21e82bccea08a9bfc717ca2;914;7;0;7
ee9c20b7f88a414e960085f06ba991d98e3edd1c;700;9;1;1
ee9de3e3674b182ffca1918af7d0048ad068f2a4;769;9;1;9
eea3250d9326545a4900b202af83d6e62887e78c;280;0;0;0
eeb0a193e5b32c8823f5ea49ca412d6aa0d9c88f;820;2;1;2
eeff50c8f011832654e2ccc0efd58cd026a80b51;880;1;1;6
ef135d357d8598d06630a99d6f84eb05e25b31ed;520;3;1;9
ef2355adab6ad9c7b028cf5ae45ac40d7f1203b5;725;1;0;1
ef23a3940a71e95517a5a5a17aab87aa89099e71;1288;1;0;1
ef88c79a33ed82d92d9e1e6269fe4618d06b64db;233;7;1;7
ef8ae7808fe47c37b123d65e546594370d7ec9c1;1299;2;1;2
efa51a5e57a715d3a833ef9b036d0057e6c63d65;874;2;0;7
efc2f9bb99850f449a9e46833a9983da30b45301;750;0;1;3
efdbcd865a016322c4ca131524cf4e086004c275;150;2;1;7
efdbf7340f6ca8b074551a184a5d8b3a5477d4c0;150;2;1;2
efdf3a9814ca88d5dac0ad72e23972adbefc2b5d;849;6;0;0
eff26dc88e75ff4b218bc4482fa8ce03204133ad;400;2;1;2
f00af28d80c30a56659f384ddc76831496642f23;990;0;1;2
f018cf4c40710cd628d9d7dc0fb84f3f6b55cca3;140;8;1;2
f01d53459fb2e7bcecdd8fdf6da6d04a09c7a238;160;9;1;9
f04068c7b9d85e9184f11f7932102df3fc645fe2;470;2;1;2
f04a30e49008f92ccffa73a30defde3d58ceeba6;300;2;1;2
f064d7c1724ea5eccdfa2af26f5642ee2289da0a;729;2;0;6
f06fbf90e7627c8cd090eede704d3814fe0450e8;1199;0;0;9
f08dbf3282d76242646a060ea619c4423d17dc6a;474;1;0;1
f0ae0206d0cd54479f7d8b03bb569b6b37cbc2ca;1050;2;0;7
f0d06c5d91033073398ba15151d83ae0681888ce;130;2;0;1
f0e74b010af7d93816128d968a9c356f5083d7f2;400;2;1;2
f12f33d5a1d0ac33d9e1acb3ad9a2736c702aa77;749;1;1;1
f170e801f9556f23e126dea67c8012fe84aa0641;800;2;0;2
f1c0dd73f72c49cd274aaafe997b2a50e7b09698;1000;1;1;1
f1cc15e8fd7fe0301423635253575c7dd8209dd6;245;2;1;2
f1d2ff43ef3f2634661aabb2b7b9c20b4b797861;320;9;1;9
f1d934b3e0c3b19c6eb47ee92500395b3c159f64;1162;3;0;3
f1d94c942210038b35ef2a5edf3d012adf155241;1650;0;0;9
f1df31f3900b520ae3aae11deab6ab72b45fe05b;690;9;1;9
f1e1c49722739198c8e278f056f4f79544c3f493;664;1;1;1
f1ef5bd5850b8128f903c07aba235820ab407a0e;65;0;0;0
f20cf33b08a5d66a7772569d8712daf6f32bef3c;1000;2;0;2
f21c046d4bad2307f43caaf05231886e3d12201a;739;1;0;6
f23d0d6f88cfab18527399a5abc04e9b1666421b;1410;1;1;6
f26e71a7e358b83ff67bca96e72bafe2d2447407;5434;9;0;2
f27998ee95e6aa2b61fca08d546eccdf055a8525;780;1;0;1
f29e9138755a4b0ae44042f974724e9714e03df3;899;2;1;2
f2b131dc8c7fb9f00adceae0674e431ca4c8c2ba;470;2;1;2
f2c4eda0c992e4439d5b995a95b77eba597c9988;250;2;1;1
f2c534cd307a87a1500e707a21b60ce8bd6e9ddb;1065;0;0;9
f2e4ec500844a5bd10afea70d3128f008222664d;631;3;1;3
f2ed88d0a72153e5860440de52b840cbe192479a;550;7;1;6
f305cbad52dd3d5b1f9d91d217be1df16ac5e82e;400;7;1;7
f30937d91246f2833cff2a392b133c755ed1f2c0;350;0;0;2
f30b5e9044ca952e170d5ee1b8c5579c5ab19d50;310;2;1;0
f30fefc284e7e17608064af594db245f1fd2cd3e;120;2;1;1
f31551c8df738112c0ddb110d8d993ac36e8316b;0;7;0;2
f347ce735208d4ab0ec7d372ae89a70f123eb7a7;245;3;1;6
f352f12985b8943e9a06f3b9b6e8b1f701cc57b5;277;2;1;2
f37a47197ca583aa251ea3d648c488acef7636b4;2132;0;1;9
f38495d6b1fab178f992bfd34fdbd2456fe91f9b;739;2;1;9
f38ec1fa68055689b8a20c9948a6913c1fe054a4;310;2;1;0
f3ab04184960bbef069be110cd20069a71f0881f;262;1;1;1
f3c202a832f22eec535ddb51587f5b3a724eba0a;570;0;0;6
f3c5126b700c177220ed3b6ba503e07de9c79ee2;113;2;1;9
f3c596e5e00676055a479acb26b118d4ac3ba5fd;1386;2;0;0
f3d17ae33ec38db8446b59fa904128236911e927;545;1;0;3
f3f16d06dec971cb16372409430b10107afa16cf;765;9;1;9
f4019af0134b4021d53c6eca052e9d7db77371f1;1060;2;0;3
f42781a98df96a85fe7497c6fe7009afc3a67492;550;2;1;7
f44b43fc1c6191c74c713258ba53268ab9354017;1000;3;1;2
f454bbe4d158950e7cdae245a13f36e0e8ed903d;674;1;1;1
f4642dc16361c36e961daf0b291ec36f0942080a;323;1;0;7
f46761dd99390aa3cdeb3aad9424f8246dbd6207;724;0;0;2
f467e93b3eecc446ab48dc9a276ae7390e1d049e;1484;3;0;2
f468fb22a2c57883fcf27b2394ba5be42b0f88d7;580;7;1;7
f46ef7ccf4fb3f62ab1e6a32ce8a0eff0c890068;90;0;0;1
f476596effc125aa416309119aee20fb6576e723;300;9;1;9
f486b5d2d4b2d47c3dd3d3a19581981e0c8c863f;270;1;1;9
f4a4cdef2a9f0f6cd263e35e404d5b0fc888f344;300;2;0;2
f4b3b4dbebde3e947b2fe4ccf8c409eca6dc9775;390;0;1;0
f4c5918a557dec31e56b8e38ea08e075aab5e512;530;2;1;2
f4c9fc879da898dd42658ee9b60579261b2970f9;590;1;1;9
f4ce08d07ad8c1a42d64dac30af076ae2838dea9;240;0;1;2
f4d7380c3516d4b84fdf7cd3ec63e03efe1aea93;350;2;1;0
f4d7a0a4482944bf0a95e9b192c78b3ae4e3bc30;210;9;1;9
f4e0dff077bef0e80222003e7afc99bb0ca78188;886;7;0;5
f4e31ad1b7fccb4269e1ca481108b261dad04928;0;2;0;2
f4ffbff3fd00048337c7c3dec1875337880972dd;400;0;1;0
f513d39c3e64627ab4442a619629dd83bdf37641;1203;0;0;9
f526440e5ca253b018fb698da07763e2ffe53e2f;395;1;1;1
f5272b96b7c6edf061b5e762c523d0341f153ed9;479;2;0;2
f52a914a520fdc45790a718b01b946dee58f4287;353;1;0;2
f553044793de9e93a0b4b8ba46d490174730e7f4;560;2;1;2
f5535b577aaf4377e6026965225340615088ea65;660;2;1;2
f553c026ed1c93a56c69095a6fdab5eef14677c5;372;1;1;1
f55b0a17225d0072e6397a3f67a67808d9661c5e;481;0;1;9
f581b059b3deec2f5bd854e0ab96271d7e290cb3;386;1;1;1
f5904871e6538f8524e721f6e383ca631cd06ce6;470;1;1;2
f595cd64fa4868ecbb287b6349079c2b7f6e5517;390;7;0;3
f5ab269fbd0aa5ae7fa8d4bce0d891665c6d23ce;420;9;1;0
f5b3c794eca2cb86d16e8f15473ff1dbded4b85d;390;0;1;0
f5b53ef2ed8bc444a51eecdbad39e7069de095aa;549;0;0;6
f5d62382a8b510b9327445f224aabc6431bbb1f5;474;9;1;0
f5eec216c3bf194d45007c6e011bdca90657305a;913;2;0;0
f6016c0e88ed981333dc66648e5058dce8650ce3;730;1;1;7
f60c9a65d8ca94e33944dbaefa2fe1451d30dfc0;800;2;0;2
f614518eb7e0bb008256cbe48ebb61aac7b224cd;800;9;1;9
f6744fe51a057f4435bd3fe81de2bbe8a3f9c73c;932;1;0;2
f68d663ab9dd2bcbc2acdf4b0db0b93953f95eb3;1213;0;0;0
f6a4375d74b3530706cb94d8c04a89979285f56d;380;0;0;9
f6b3475bef25f78d036b537a409fdba47955d6ce;1360;1;1;1
f712c9202123d03602ecb82292d94ae1fdff01c1;2200;2;0;7
f71906dd646befc30e972deb66a39e5817e5c500;480;7;0;7
f739b10dc7b0c9bab0ccb77874f2a079acada469;849;2;0;2
f73d4e149ee9ad2ea31a1f55463fe9829082973a;400;2;1;2
f74b49c8d7048d8c1178d21701871fda0f9fade1;629;0;0;0
f76ad27dae65ce0d185f734050023c09a616e8f6;391;2;1;2
f776272b8eab95804039bad0a33109fbb501e4d8;600;6;0;6
f77c49aa98ecbef8cafd71ef725b1c9f5842e0e5;437;7;1;7
f7833232983bfcbe1c2307170a1fb8001bd87ebf;530;7;1;7
f7834ce981698527be7aacea8aa57a6dd2cf5a25;681;7;1;7
f7bd2d78d9e915992b681d83a9448dd43a2034be;1299;1;0;0
f7d6674ffa5199eb640ed08ebe8b5eca8c7a1c93;521;7;0;1
f7e5005664e0f5f2270d4e9428f89ccb8f44cd1c;500;1;1;1
f81aa1c9f294fd3623aa3496324e1e1357a07ab0;587;2;0;2
f840724d70c45ad01979b784510b4893727137de;290;3;1;9
f850d9cbfb95ec3636b8f043e5582cf4f6cfcd75;200;0;0;6
f85e7ae0c4b541867cfa9e258de200e9faa7b143;1321;1;1;1
f8815058a6be0a75f256e56b75601135aacc8ed0;380;2;1;2
f887ccbee9b6bc47299533b070cad6ab84af8703;600;3;1;3
f88bb38093cbe853e88289a8c9e2032ba3983d42;350;2;1;0
f88e3bcde5a75f91f12eaf84426adfb55ad78646;980;6;1;6
f88fc5706228592bcfd47ca68d07c413ca73439e;940;2;1;2
f895f7ae1ed04215281e8d379d4da8748754ccbd;3754;1;0;9
f8bf655a29b27a731e7923631bbb0d3a2b264b3c;100;9;1;0
f8c55b6fe6284b8dba03993ea7a79d3311a337ea;377;2;1;2
f9089d35c7102bf193ac2fbd3b79dd6191652a68;800;7;0;7
f9092c4e013ed4670f200dc87493fe9dc1869bb9;705;1;0;7
f913b76c106ff25869e66bb533360ca6162caebf;785;2;0;2
f9158b22a4d418e13a9cf3ebdef0be586f407d27;269;1;1;1
f91991f700b9e69ac6e67fcaaba850100d758908;2624;0;0;6
f933c984dac4b9c592404717f73a158d4f1c78e0;518;0;0;9
f934abbf0b580945a9b5f6945f1fbce8974d9fba;130;1;0;1
f94eb698440a5735bbd2421921e8d036985bd4a9;470;2;1;2
f9623907f057c96a69b26e366e701b29adb50d5a;652;1;1;1
f97709fc12f54e272890da1535981b45d8460a78;250;2;1;2
f9836041b5f8fdbc698e01ba9dcb33c74fce84fb;150;2;1;1
f987cf0e24cf027d5a6665486912894d5de87111;379;2;0;2
f992359f5b253d0fa04f384502c7f1566c2b9b45;125;9;1;9
f99d3f33ca7dce720c497ec77672ecdd6a64ef31;530;0;0;2
f9cd39ab3c4afa7ecca66bbf7ac0d9c5eb64d4e1;530;7;1;1
f9d5ce4ee56868d04ba4b6916ca85a7c372ccc38;700;7;0;7
f9dc7463a66fdceadf15fa5e73c76cd543113c60;1860;0;0;2
f9e56719e4174a6cb5a823ca8a65de60c7c3c92d;350;2;1;2
f9e73bc961e8350f7cc8eb37f01dc90827421663;424;1;0;1
fa0e36c20c0a8109c7186da517c0b0839f3ec43b;592;9;1;9
fa104b23229cf18b37603db0a1400fd7e6adf9fd;689;2;1;2
fa11fe7daaa8c466076a35aefc1b59b1afe0fd06;1600;2;0;0
fa2261468293588c1648199588f0d7b1d0de1daf;150;2;0;2
fa25e96ed2a2f65331f6ca1824244a7a0c6a43d1;384;0;1;0
fa3e29a06582a869e92a1945e586663843fcfde6;369;2;1;0
fa442749d136845c124508198068fea440768480;390;1;1;3
fa46cdf56d6e799f8375aec0c01fc7cdd29f1468;640;1;1;1
fa4e906b970a25d52ffbb87cafd4dd1ea8550b85;480;0;0;3
fa61eb765c775c2785ca7fe19cdb7bbe9662d234;599;1;0;1
fa620f3aba5735f6bd5c2d7d0c0c8242c988393a;510;1;0;6
fa80f4e7375f4ca858fa8f9c510750bc107d478a;200;2;1;2
fa80f4f49e2199ffec3fc1d0bf79cac59babd2ac;1550;1;1;1
fa85d5e40ce2c74384bd24bedffaad708a075cdf;150;7;1;7
fa963af750708d40c9728e8fcf66788f486f5319;900;2;0;9
fae1ba7da95e3eaf8bad8fd4a4c8d3621842c252;600;6;0;6
faefda335cd1552db739637bf36dc567ee5f6900;590;0;1;7
fb09942dd55f0d323743723016efaa9f532cee2e;416;2;1;0
fb1616853ab956b55b1958b3db0db75b353a2423;830;2;0;2
